#ID Interactor A	ID Interactor B	Alt IDs Interactor A	Alt IDs Interactor B	Aliases Interactor A	Aliases Interactor B	Interaction Detection Method	Publication 1st Author	Publication Identifiers	Taxid Interactor A	Taxid Interactor B	Interaction Types	Source Database	Interaction Identifiers	Confidence Values
entrez gene/locuslink:21429|GRID:204020	entrez gene/locuslink:64424|GRID:211074	entrez gene/locuslink:Ubtf|entrez gene/locuslink:RP23-461C4.7	entrez gene/locuslink:Polr1e|entrez gene/locuslink:RP23-218A4.4	entrez gene/locuslink:UBF1(gene name synonym)|entrez gene/locuslink:NOR-90(gene name synonym)|entrez gene/locuslink:Tcfubf(gene name synonym)|entrez gene/locuslink:UBF(gene name synonym)|entrez gene/locuslink:A930005G04Rik(gene name synonym)	entrez gene/locuslink:AU042259(gene name synonym)|entrez gene/locuslink:53kDa(gene name synonym)|entrez gene/locuslink:D030019D19Rik(gene name synonym)|entrez gene/locuslink:Praf1(gene name synonym)|entrez gene/locuslink:Paf53(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470075	-
entrez gene/locuslink:21676|GRID:204098	entrez gene/locuslink:97064|GRID:220584	entrez gene/locuslink:Tead1	entrez gene/locuslink:Wwtr1	entrez gene/locuslink:mTEF-1(gene name synonym)|entrez gene/locuslink:2610024B07Rik(gene name synonym)|entrez gene/locuslink:TEF-1(gene name synonym)|entrez gene/locuslink:Tcf13(gene name synonym)|entrez gene/locuslink:B230114H05Rik(gene name synonym)|entrez gene/locuslink:TEAD-1(gene name synonym)|entrez gene/locuslink:Gtrgeo5(gene name synonym)	entrez gene/locuslink:C78399(gene name synonym)|entrez gene/locuslink:TAZ(gene name synonym)|entrez gene/locuslink:2310058J06Rik(gene name synonym)|entrez gene/locuslink:2610021I22Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470076	-
entrez gene/locuslink:21677|GRID:204099	entrez gene/locuslink:97064|GRID:220584	entrez gene/locuslink:Tead2	entrez gene/locuslink:Wwtr1	entrez gene/locuslink:Etdf(gene name synonym)|entrez gene/locuslink:ETF(gene name synonym)|entrez gene/locuslink:TEAD-2(gene name synonym)|entrez gene/locuslink:TEF-4(gene name synonym)|entrez gene/locuslink:TEF4(gene name synonym)	entrez gene/locuslink:C78399(gene name synonym)|entrez gene/locuslink:TAZ(gene name synonym)|entrez gene/locuslink:2310058J06Rik(gene name synonym)|entrez gene/locuslink:2610021I22Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470077	-
entrez gene/locuslink:21678|GRID:204100	entrez gene/locuslink:97064|GRID:220584	entrez gene/locuslink:Tead3	entrez gene/locuslink:Wwtr1	entrez gene/locuslink:AW125760(gene name synonym)|entrez gene/locuslink:Tcf13r2(gene name synonym)|entrez gene/locuslink:TEF-5(gene name synonym)|entrez gene/locuslink:TEAD-3(gene name synonym)|entrez gene/locuslink:ETFR-1(gene name synonym)|entrez gene/locuslink:DTEF-1(gene name synonym)	entrez gene/locuslink:C78399(gene name synonym)|entrez gene/locuslink:TAZ(gene name synonym)|entrez gene/locuslink:2310058J06Rik(gene name synonym)|entrez gene/locuslink:2610021I22Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470078	-
entrez gene/locuslink:21679|GRID:204101	entrez gene/locuslink:57765|GRID:208321	entrez gene/locuslink:Tead4	entrez gene/locuslink:Tbx21|entrez gene/locuslink:RP23-428N4.9	entrez gene/locuslink:ETFR-2(gene name synonym)|entrez gene/locuslink:Tefr(gene name synonym)|entrez gene/locuslink:TEF-3(gene name synonym)|entrez gene/locuslink:Tefr1a(gene name synonym)|entrez gene/locuslink:Tefr1(gene name synonym)|entrez gene/locuslink:Tef3(gene name synonym)|entrez gene/locuslink:TEAD-4(gene name synonym)|entrez gene/locuslink:Etfr2(gene name synonym)|entrez gene/locuslink:Tcf13r1(gene name synonym)|entrez gene/locuslink:FR-19(gene name synonym)	entrez gene/locuslink:TBT1(gene name synonym)|entrez gene/locuslink:Tbet(gene name synonym)|entrez gene/locuslink:Tblym(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470079	-
entrez gene/locuslink:21679|GRID:204101	entrez gene/locuslink:97064|GRID:220584	entrez gene/locuslink:Tead4	entrez gene/locuslink:Wwtr1	entrez gene/locuslink:ETFR-2(gene name synonym)|entrez gene/locuslink:Tefr(gene name synonym)|entrez gene/locuslink:TEF-3(gene name synonym)|entrez gene/locuslink:Tefr1a(gene name synonym)|entrez gene/locuslink:Tefr1(gene name synonym)|entrez gene/locuslink:Tef3(gene name synonym)|entrez gene/locuslink:TEAD-4(gene name synonym)|entrez gene/locuslink:Etfr2(gene name synonym)|entrez gene/locuslink:Tcf13r1(gene name synonym)|entrez gene/locuslink:FR-19(gene name synonym)	entrez gene/locuslink:C78399(gene name synonym)|entrez gene/locuslink:TAZ(gene name synonym)|entrez gene/locuslink:2310058J06Rik(gene name synonym)|entrez gene/locuslink:2610021I22Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470080	-
entrez gene/locuslink:21685|GRID:204106	entrez gene/locuslink:21685|GRID:204106	entrez gene/locuslink:Tef	entrez gene/locuslink:Tef	entrez gene/locuslink:2310028D20Rik(gene name synonym)	entrez gene/locuslink:2310028D20Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470081	-
entrez gene/locuslink:21685|GRID:204106	entrez gene/locuslink:55927|GRID:207731	entrez gene/locuslink:Tef	entrez gene/locuslink:Hes6	entrez gene/locuslink:2310028D20Rik(gene name synonym)	entrez gene/locuslink:AI326893(gene name synonym)|entrez gene/locuslink:bHLHb41(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470082	-
entrez gene/locuslink:21804|GRID:204158	entrez gene/locuslink:27140|GRID:205124	entrez gene/locuslink:Tgfb1i1	entrez gene/locuslink:Tlx3|entrez gene/locuslink:RP23-323L8.1	entrez gene/locuslink:ARA55(gene name synonym)|entrez gene/locuslink:hic-5(gene name synonym)|entrez gene/locuslink:Hic5(gene name synonym)|entrez gene/locuslink:TSC-5(gene name synonym)	entrez gene/locuslink:Tlx1l2(gene name synonym)|entrez gene/locuslink:Hox11l2(gene name synonym)|entrez gene/locuslink:Rnx(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470083	-
entrez gene/locuslink:21849|GRID:204197	entrez gene/locuslink:72180|GRID:215203	entrez gene/locuslink:Trim28	entrez gene/locuslink:Zfp661|entrez gene/locuslink:RP23-105O13.6	entrez gene/locuslink:KAP-1(gene name synonym)|entrez gene/locuslink:Tif1beta(gene name synonym)|entrez gene/locuslink:KRIP-1(gene name synonym)|entrez gene/locuslink:AA408787(gene name synonym)|entrez gene/locuslink:Tif1b(gene name synonym)|entrez gene/locuslink:MGC102100(gene name synonym)	entrez gene/locuslink:2810405K07Rik(gene name synonym)|entrez gene/locuslink:Znf2(gene name synonym)|entrez gene/locuslink:A1-5(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470084	-
entrez gene/locuslink:21853|GRID:204198	entrez gene/locuslink:21853|GRID:204198	entrez gene/locuslink:Timeless	entrez gene/locuslink:Timeless	entrez gene/locuslink:tim(gene name synonym)|entrez gene/locuslink:C77407(gene name synonym)|entrez gene/locuslink:Debt69(gene name synonym)	entrez gene/locuslink:tim(gene name synonym)|entrez gene/locuslink:C77407(gene name synonym)|entrez gene/locuslink:Debt69(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470085	-
entrez gene/locuslink:21869|GRID:204207	entrez gene/locuslink:27217|GRID:205138	entrez gene/locuslink:Nkx2-1	entrez gene/locuslink:Mixl1	entrez gene/locuslink:Ttf-1(gene name synonym)|entrez gene/locuslink:Nkx2.1(gene name synonym)|entrez gene/locuslink:AV026640(gene name synonym)|entrez gene/locuslink:Titf1(gene name synonym)|entrez gene/locuslink:T/EBP(gene name synonym)	entrez gene/locuslink:Mm1(gene name synonym)|entrez gene/locuslink:Mml(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470086	-
entrez gene/locuslink:21869|GRID:204207	entrez gene/locuslink:30942|GRID:206019	entrez gene/locuslink:Nkx2-1	entrez gene/locuslink:Hnf4g	entrez gene/locuslink:Ttf-1(gene name synonym)|entrez gene/locuslink:Nkx2.1(gene name synonym)|entrez gene/locuslink:AV026640(gene name synonym)|entrez gene/locuslink:Titf1(gene name synonym)|entrez gene/locuslink:T/EBP(gene name synonym)	entrez gene/locuslink:NR2A2(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470087	-
entrez gene/locuslink:21869|GRID:204207	entrez gene/locuslink:114889|GRID:227900	entrez gene/locuslink:Nkx2-1	entrez gene/locuslink:Vsx1|entrez gene/locuslink:RP23-156P22.6	entrez gene/locuslink:Ttf-1(gene name synonym)|entrez gene/locuslink:Nkx2.1(gene name synonym)|entrez gene/locuslink:AV026640(gene name synonym)|entrez gene/locuslink:Titf1(gene name synonym)|entrez gene/locuslink:T/EBP(gene name synonym)	entrez gene/locuslink:CHX10-like(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470088	-
entrez gene/locuslink:21885|GRID:204216	entrez gene/locuslink:21885|GRID:204216	entrez gene/locuslink:Tle1|entrez gene/locuslink:RP24-535M24.1	entrez gene/locuslink:Tle1|entrez gene/locuslink:RP24-535M24.1	entrez gene/locuslink:Grg1(gene name synonym)|entrez gene/locuslink:Tle4l(gene name synonym)|entrez gene/locuslink:Estm14(gene name synonym)|entrez gene/locuslink:C230057C06Rik(gene name synonym)	entrez gene/locuslink:Grg1(gene name synonym)|entrez gene/locuslink:Tle4l(gene name synonym)|entrez gene/locuslink:Estm14(gene name synonym)|entrez gene/locuslink:C230057C06Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470089	-
entrez gene/locuslink:21885|GRID:204216	entrez gene/locuslink:55927|GRID:207731	entrez gene/locuslink:Tle1|entrez gene/locuslink:RP24-535M24.1	entrez gene/locuslink:Hes6	entrez gene/locuslink:Grg1(gene name synonym)|entrez gene/locuslink:Tle4l(gene name synonym)|entrez gene/locuslink:Estm14(gene name synonym)|entrez gene/locuslink:C230057C06Rik(gene name synonym)	entrez gene/locuslink:AI326893(gene name synonym)|entrez gene/locuslink:bHLHb41(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470090	-
entrez gene/locuslink:21929|GRID:204243	entrez gene/locuslink:66970|GRID:211844	entrez gene/locuslink:Tnfaip3	entrez gene/locuslink:Ssbp2	entrez gene/locuslink:Tnfip3(gene name synonym)|entrez gene/locuslink:A20(gene name synonym)	entrez gene/locuslink:1500004K09Rik(gene name synonym)|entrez gene/locuslink:A830008M03Rik(gene name synonym)|entrez gene/locuslink:AU067692(gene name synonym)|entrez gene/locuslink:SSDP2(gene name synonym)|entrez gene/locuslink:AW558684(gene name synonym)|entrez gene/locuslink:Hspc116(gene name synonym)|entrez gene/locuslink:9330163K02Rik(gene name synonym)|entrez gene/locuslink:2310079I02Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470091	-
entrez gene/locuslink:21929|GRID:204243	entrez gene/locuslink:72475|GRID:215389	entrez gene/locuslink:Tnfaip3	entrez gene/locuslink:Ssbp3|entrez gene/locuslink:RP23-97J2.1	entrez gene/locuslink:Tnfip3(gene name synonym)|entrez gene/locuslink:A20(gene name synonym)	entrez gene/locuslink:2610021L12Rik(gene name synonym)|entrez gene/locuslink:AW551939(gene name synonym)|entrez gene/locuslink:SSDP1(gene name synonym)|entrez gene/locuslink:5730488C10Rik(gene name synonym)|entrez gene/locuslink:AI854733(gene name synonym)|entrez gene/locuslink:LAST(gene name synonym)|entrez gene/locuslink:2610200M23Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470092	-
entrez gene/locuslink:21929|GRID:204243	entrez gene/locuslink:216154|GRID:229709	entrez gene/locuslink:Tnfaip3	entrez gene/locuslink:Med16	entrez gene/locuslink:Tnfip3(gene name synonym)|entrez gene/locuslink:A20(gene name synonym)	entrez gene/locuslink:Trap95(gene name synonym)|entrez gene/locuslink:95kDa(gene name synonym)|entrez gene/locuslink:A630083L04(gene name synonym)|entrez gene/locuslink:Thrap5(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470093	-
entrez gene/locuslink:22059|GRID:204323	entrez gene/locuslink:22059|GRID:204323	entrez gene/locuslink:Trp53|entrez gene/locuslink:RP23-56I20.1	entrez gene/locuslink:Trp53|entrez gene/locuslink:RP23-56I20.1	entrez gene/locuslink:bbl(gene name synonym)|entrez gene/locuslink:bfy(gene name synonym)|entrez gene/locuslink:p53(gene name synonym)|entrez gene/locuslink:bhy(gene name synonym)|entrez gene/locuslink:p44(gene name synonym)|entrez gene/locuslink:Tp53(gene name synonym)	entrez gene/locuslink:bbl(gene name synonym)|entrez gene/locuslink:bfy(gene name synonym)|entrez gene/locuslink:p53(gene name synonym)|entrez gene/locuslink:bhy(gene name synonym)|entrez gene/locuslink:p44(gene name synonym)|entrez gene/locuslink:Tp53(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470094	-
entrez gene/locuslink:22059|GRID:204323	entrez gene/locuslink:22061|GRID:204325	entrez gene/locuslink:Trp53|entrez gene/locuslink:RP23-56I20.1	entrez gene/locuslink:Trp63	entrez gene/locuslink:bbl(gene name synonym)|entrez gene/locuslink:bfy(gene name synonym)|entrez gene/locuslink:p53(gene name synonym)|entrez gene/locuslink:bhy(gene name synonym)|entrez gene/locuslink:p44(gene name synonym)|entrez gene/locuslink:Tp53(gene name synonym)	entrez gene/locuslink:p63(gene name synonym)|entrez gene/locuslink:Tp63(gene name synonym)|entrez gene/locuslink:AI462811(gene name synonym)|entrez gene/locuslink:MGC115972(gene name synonym)|entrez gene/locuslink:p73L(gene name synonym)|entrez gene/locuslink:Trp53rp1(gene name synonym)|entrez gene/locuslink:Ket(gene name synonym)|entrez gene/locuslink:p51/p63(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470095	-
entrez gene/locuslink:22059|GRID:204323	entrez gene/locuslink:22062|GRID:204326	entrez gene/locuslink:Trp53|entrez gene/locuslink:RP23-56I20.1	entrez gene/locuslink:Trp73|entrez gene/locuslink:RP23-254N4.10	entrez gene/locuslink:bbl(gene name synonym)|entrez gene/locuslink:bfy(gene name synonym)|entrez gene/locuslink:p53(gene name synonym)|entrez gene/locuslink:bhy(gene name synonym)|entrez gene/locuslink:p44(gene name synonym)|entrez gene/locuslink:Tp53(gene name synonym)	entrez gene/locuslink:p73(gene name synonym)|entrez gene/locuslink:Tp73(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470096	-
entrez gene/locuslink:22059|GRID:204323	entrez gene/locuslink:30046|GRID:205950	entrez gene/locuslink:Trp53|entrez gene/locuslink:RP23-56I20.1	entrez gene/locuslink:Zfp292|entrez gene/locuslink:RP24-349L5.1	entrez gene/locuslink:bbl(gene name synonym)|entrez gene/locuslink:bfy(gene name synonym)|entrez gene/locuslink:p53(gene name synonym)|entrez gene/locuslink:bhy(gene name synonym)|entrez gene/locuslink:p44(gene name synonym)|entrez gene/locuslink:Tp53(gene name synonym)	entrez gene/locuslink:Zn-16(gene name synonym)|entrez gene/locuslink:mKIAA0530(gene name synonym)|entrez gene/locuslink:Krox-10(gene name synonym)|entrez gene/locuslink:5830493J20Rik(gene name synonym)|entrez gene/locuslink:5730450D02Rik(gene name synonym)|entrez gene/locuslink:Zfp15(gene name synonym)|entrez gene/locuslink:Zfp-15(gene name synonym)|entrez gene/locuslink:9430062L07Rik(gene name synonym)|entrez gene/locuslink:AI449016(gene name synonym)|entrez gene/locuslink:Zn-15(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470097	-
entrez gene/locuslink:22059|GRID:204323	entrez gene/locuslink:216154|GRID:229709	entrez gene/locuslink:Trp53|entrez gene/locuslink:RP23-56I20.1	entrez gene/locuslink:Med16	entrez gene/locuslink:bbl(gene name synonym)|entrez gene/locuslink:bfy(gene name synonym)|entrez gene/locuslink:p53(gene name synonym)|entrez gene/locuslink:bhy(gene name synonym)|entrez gene/locuslink:p44(gene name synonym)|entrez gene/locuslink:Tp53(gene name synonym)	entrez gene/locuslink:Trap95(gene name synonym)|entrez gene/locuslink:95kDa(gene name synonym)|entrez gene/locuslink:A630083L04(gene name synonym)|entrez gene/locuslink:Thrap5(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470098	-
entrez gene/locuslink:22061|GRID:204325	entrez gene/locuslink:22062|GRID:204326	entrez gene/locuslink:Trp63	entrez gene/locuslink:Trp73|entrez gene/locuslink:RP23-254N4.10	entrez gene/locuslink:p63(gene name synonym)|entrez gene/locuslink:Tp63(gene name synonym)|entrez gene/locuslink:AI462811(gene name synonym)|entrez gene/locuslink:MGC115972(gene name synonym)|entrez gene/locuslink:p73L(gene name synonym)|entrez gene/locuslink:Trp53rp1(gene name synonym)|entrez gene/locuslink:Ket(gene name synonym)|entrez gene/locuslink:p51/p63(gene name synonym)	entrez gene/locuslink:p73(gene name synonym)|entrez gene/locuslink:Tp73(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470099	-
entrez gene/locuslink:22062|GRID:204326	entrez gene/locuslink:22062|GRID:204326	entrez gene/locuslink:Trp73|entrez gene/locuslink:RP23-254N4.10	entrez gene/locuslink:Trp73|entrez gene/locuslink:RP23-254N4.10	entrez gene/locuslink:p73(gene name synonym)|entrez gene/locuslink:Tp73(gene name synonym)	entrez gene/locuslink:p73(gene name synonym)|entrez gene/locuslink:Tp73(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470100	-
entrez gene/locuslink:22062|GRID:204326	entrez gene/locuslink:216154|GRID:229709	entrez gene/locuslink:Trp73|entrez gene/locuslink:RP23-254N4.10	entrez gene/locuslink:Med16	entrez gene/locuslink:p73(gene name synonym)|entrez gene/locuslink:Tp73(gene name synonym)	entrez gene/locuslink:Trap95(gene name synonym)|entrez gene/locuslink:95kDa(gene name synonym)|entrez gene/locuslink:A630083L04(gene name synonym)|entrez gene/locuslink:Thrap5(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470101	-
